sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
47 - 1,ผบ.2201/2564,31995,ที่ดินพร้อมสิ่งปลูกสร้าง,90,0,0,ไผ่ใหญ่,บ้านหมี่,ลพบุรี,50000,ปลอดการจำนอง,525260,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,1,472734,https://asset.led.go.th/PPKPicture/2567/02-2567/21/31995p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/31995j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2201&law_suit_year=2564&deed_no=31995&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 1,ผบ.2201/2564,31996,ที่ดินพร้อมสิ่งปลูกสร้าง,90,0,0,ไผ่ใหญ่,บ้านหมี่,ลพบุรี,50000,ปลอดการจำนอง,525260,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,1,472734,https://asset.led.go.th/PPKPicture/2567/02-2567/21/31995p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/31995j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2201&law_suit_year=2564&deed_no=31996&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 1,ผบ.2993/2556,20075,ที่ดินพร้อมสิ่งปลูกสร้าง,33.9,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,349920,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,349920,https://asset.led.go.th/PPKPicture/2567/03-2567/07/20075p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/20075j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2993&law_suit_year=2556&deed_no=20075&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 2,พ.191/2565,40855,ที่ดินว่างเปล่า,72,2,0,บางกะพี้,บ้านหมี่,ลพบุรี,25000,ปลอดภาระผูกพัน,204000,2024-06-03,20240604,ขายได้,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,204000,https://asset.led.go.th/PPKPicture/2567/01-2567/25/40855p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/40855j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.191&law_suit_year=2565&deed_no=40855&addrno=-
47 - 3,พ.191/2565,41049,ที่ดินว่างเปล่า,69,1,1,ดงพลับ,บ้านหมี่,ลพบุรี,5000,ปลอดภาระผูกพัน,56900,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,2,45520,https://asset.led.go.th/PPKPicture/2567/01-2567/25/41049p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/41049j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.191&law_suit_year=2565&deed_no=41049&addrno=-
48 - 1,ผบ.1237/2562,37877,ที่ดินว่างเปล่า,80,0,0,วังขอนขว้าง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,16000,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,2,12800,https://asset.led.go.th/PPKPicture/2567/01-2567/25/37877p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/37877j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1237&law_suit_year=2562&deed_no=37877&addrno=-
48 - 1,ผบ.197/2558,69181,ที่ดินพร้อมสิ่งปลูกสร้าง,52,0,0,กกโก,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,409080,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,1,368172,https://asset.led.go.th/PPKPicture/2567/02-2567/21/69181p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/69181j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.197&law_suit_year=2558&deed_no=69181&addrno=85/37
48 - 1,ผบE.1035/2566,59713,ที่ดินพร้อมสิ่งปลูกสร้าง,81,0,0,สะแกราบ,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,47400,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,47400,https://asset.led.go.th/PPKPicture/2567/05-2567/01/59713p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/01/59713j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1035&law_suit_year=2566&deed_no=59713&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบE.4872/2565,41589,ที่ดินว่างเปล่า,80,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,24000,2024-06-03,20240618,ขายได้,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,0,24000,https://asset.led.go.th/PPKPicture/2567/01-2567/31/41589p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/41589j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4872&law_suit_year=2565&deed_no=41589&addrno=-
48 - 1,ผบ.2198/2561,97684,ที่ดินว่างเปล่า,68,0,0,ป่าตาล,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,85000,2024-06-03,20240618,-,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,3,59499,https://asset.led.go.th/PPKPicture/2566/12-2566/06/97684p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/97684j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2198&law_suit_year=2561&deed_no=97684&addrno=-
48 - 1,ผบ.440/2556,50657,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,พรหมมาสตร์,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,349600,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,349600,https://asset.led.go.th/PPKPicture/2567/03-2567/07/50657p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/50657j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.440&law_suit_year=2556&deed_no=50657&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบ.398/2565,7979,ที่ดินพร้อมสิ่งปลูกสร้าง,18.7,0,0,พัฒนานิคม,พัฒนานิคม,ลพบุรี,5000,การจำนองติดไป,449450,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,449450,https://asset.led.go.th/PPKPicture/2567/04-2567/05/7979p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/05/7979j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.398&law_suit_year=2565&deed_no=7979&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบ.5016/2562,13612,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,0,โก่งธนู,เมืองลพบุรี,ลพบุรี,50000,ปลอดการจำนอง,770500,2024-06-03,20240604,-,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,3,539350,https://asset.led.go.th/PPKPicture/2566/11-2566/22/13612p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/13612j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5016&law_suit_year=2562&deed_no=13612&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบ.579/2564,19101,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,0,หนองเต่า,บ้านหมี่,ลพบุรี,25000,การจำนองติดไป,339200,2024-06-03,20240611,-,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,3,237439,https://asset.led.go.th/PPKPicture/2566/12-2566/26/19101p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/19101j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.579&law_suit_year=2564&deed_no=19101&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบE.990/2564,7420,ที่ดินพร้อมสิ่งปลูกสร้าง,84,0,0,คลองเกตุ,โคกสำโรง (สระโบสถ์),ลพบุรี,25000,ปลอดภาระผูกพัน,407520,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,407520,https://asset.led.go.th/PPKPicture/2567/03-2567/22/7420p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/7420j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.990&law_suit_year=2564&deed_no=7420&addrno=41/20
48 - 1,ผบ.2100/2562,25577,ที่ดินพร้อมสิ่งปลูกสร้าง,93,1,17,ดอนดึง,บ้านหมี่,ลพบุรี,150000,ปลอดการจำนอง,1228290,2024-06-03,20240611,งดขาย,"['20240319', '20240409', '20240430', '20240521', '20240611', '20240702']",5,0,1228290,https://asset.led.go.th/PPKPicture/2566/12-2566/20/25577p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/20/25577j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2100&law_suit_year=2562&deed_no=25577&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบE.4086/2565,65080,ที่ดินว่างเปล่า,60,0,0,นิคมสร้างตนเอง,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,42000,2024-06-03,20240716,-,"['20240716', '20240806', '20240827', '20240917', '20241008', '20241029']",1,0,42000,https://asset.led.go.th/PPKPicture/2567/04-2567/19/65080p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/19/65080j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4086&law_suit_year=2565&deed_no=65080&addrno=-
49 - 1,ผบ.3870/2562,106325,ที่ดินว่างเปล่า,0,3,0,สี่คลอง,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,157500,2024-06-03,20240604,ถอนการยึด,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,157500,https://asset.led.go.th/PPKPicture/2567/01-2567/25/106325p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/106325j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3870&law_suit_year=2562&deed_no=106325&addrno=-
49 - 1,ผบ.1545/2558,26435,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,0,ป่าตาล,เมืองลพบุรี,ลพบุรี,50000,ปลอดการจำนอง,913400,2024-06-03,20240611,งดขาย,"['20240319', '20240409', '20240430', '20240521', '20240611', '20240702']",5,0,913400,https://asset.led.go.th/PPKPicture/2566/12-2566/20/26435p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/20/26435j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1545&law_suit_year=2558&deed_no=26435&addrno=33
49 - 1,ผบ.1947/2557,47241,ที่ดินว่างเปล่า,60,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,ปลอดภาระผูกพัน,30000,2024-06-03,20240611,-,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,3,21000,https://asset.led.go.th/PPKPicture/2567/01-2567/10/47241p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/10/47241j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1947&law_suit_year=2557&deed_no=47241&addrno=-
49 - 1,ผบE.1118/2566,28919,ที่ดินว่างเปล่า,91,0,0,บางพึ่ง,บ้านหมี่,ลพบุรี,10000,ปลอดการจำนอง,112300,2024-06-03,20240611,ถอนการยึด,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,0,112300,https://asset.led.go.th/PPKPicture/2567/02-2567/21/28919p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/28919j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1118&law_suit_year=2566&deed_no=28919&addrno=-
49 - 1,ผบ.11/2566,26726,ที่ดินว่างเปล่า,47,3,2,มะนาวหวาน,พัฒนานิคม,ลพบุรี,10000,ปลอดการจำนอง,149110,2024-06-03,20240618,งดขาย,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,0,149110,https://asset.led.go.th/PPKPicture/2567/01-2567/31/26726p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/26726j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.11&law_suit_year=2566&deed_no=26726&addrno=-
49 - 1,ผบ.4519/2560,58665,ที่ดินว่างเปล่า,80,0,0,โคกตูม,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,307400,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,307400,https://asset.led.go.th/PPKPicture/2567/03-2567/07/58665p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/58665j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4519&law_suit_year=2560&deed_no=58665&addrno=-
49 - 1,ผบ.347/2564,885,ที่ดินพร้อมสิ่งปลูกสร้าง,31,0,0,ท่าศาลา,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1729400,2024-06-03,20240618,ขายได้,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,0,1729400,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.347&law_suit_year=2564&deed_no=885&addrno=109/21
49 - 1,ผบE.549/2565,102015,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,2,บางขันหมาก,เมืองลพบุรี,ลพบุรี,50000,ปลอดการจำนอง,609280,2024-06-03,20240618,ถอนการยึด,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,609280,https://asset.led.go.th/PPKPicture/2567/03-2567/22/102015p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/102015j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.549&law_suit_year=2565&deed_no=102015&addrno=177
49 - 1,ผบE.113/2564,16258,ที่ดินว่างเปล่า,55.4,0,24,มะนาวหวาน,พัฒนานิคม,ลพบุรี,5000,การจำนองติดไป,1206925,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,1206925,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%A2-%E0%B8%A3-%E0%B8%A5/%E0%B8%A5%E0%B8%9E%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(14-5-67)/%E0%B8%A3%E0%B8%B9%E0%B8%9B-%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88/16258p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/ย-ร-ล/ลพบุรี/โหลด/30-7-67(14-5-67)/รูป-แผนที่/16258j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.113&law_suit_year=2564&deed_no=16258&addrno=-
49 - 1,ผบ.399/2561,69214,ที่ดินพร้อมสิ่งปลูกสร้าง,41.2,0,0,ป่าตาล,เมืองลพบุรี,ลพบุรี,50000,ปลอดการจำนอง,823978,2024-06-03,20240604,งดการบังคับคดี,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,0,823978,https://asset.led.go.th/PPKPicture/2566/11-2566/22/69214p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/69214j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.399&law_suit_year=2561&deed_no=69214&addrno=25/30
49 - 1,ผบ.52/2563,52709,ที่ดินพร้อมสิ่งปลูกสร้าง,33,0,0,ป่าตาล,เมืองลพบุรี,ลพบุรี,5000,การจำนองติดไป,275600,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,275600,https://asset.led.go.th/PPKPicture/2567/04-2567/05/52709p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/05/52709j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.52&law_suit_year=2563&deed_no=52709&addrno=98/50
49 - 1,ผบ.4535/2560,4411,ที่ดินว่างเปล่า,0,1,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,20000,2024-06-03,20240716,-,"['20240716', '20240806', '20240827', '20240917', '20241008', '20241029']",1,0,20000,https://asset.led.go.th/PPKPicture/2567/04-2567/19/4411p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/19/4411j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4535&law_suit_year=2560&deed_no=4411&addrno=-
49 - 1,ผบ.347/2564,887,ที่ดินพร้อมสิ่งปลูกสร้าง,31,0,0,ท่าศาลา,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1729400,2024-06-03,20240618,ขายได้,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,0,1729400,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.347&law_suit_year=2564&deed_no=887&addrno=109/21
49 - 1,ผบ.4519/2560,39898,ที่ดินพร้อมสิ่งปลูกสร้าง,30,0,0,วังขอนขว้าง,โคกสำโรง,ลพบุรี,5000,การจำนองติดไป,307400,2024-06-03,20240604,-,"['20240604', '20240625', '20240716', '20240806', '20240827', '20240917']",1,0,307400,https://asset.led.go.th/PPKPicture/2567/03-2567/07/39898p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/07/39898j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4519&law_suit_year=2560&deed_no=39898&addrno=73/4
49 - 1,ผบE.1118/2566,10510,ที่ดินว่างเปล่า,68,0,0,บางพึ่ง,บ้านหมี่,ลพบุรี,10000,ปลอดการจำนอง,112300,2024-06-03,20240611,ถอนการยึด,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,0,112300,https://asset.led.go.th/PPKPicture/2567/02-2567/21/28919p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/28919j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1118&law_suit_year=2566&deed_no=10510&addrno=-
49 - 1,ผบ.347/2564,854/1073,ที่ดินพร้อมสิ่งปลูกสร้าง,60,0,0,ท่าศาลา,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1729400,2024-06-03,20240618,ขายได้,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,0,1729400,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.347&law_suit_year=2564&deed_no=854/1073&addrno=109/21
49 - 1,ผบ.347/2564,855/1073,ที่ดินพร้อมสิ่งปลูกสร้าง,60,0,0,ท่าศาลา,เมืองลพบุรี,ลพบุรี,150000,ปลอดการจำนอง,1729400,2024-06-03,20240618,ขายได้,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,0,1729400,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/885j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.347&law_suit_year=2564&deed_no=855/1073&addrno=109/21
49 - 2,ผบE.113/2564,34396,ที่ดินพร้อมสิ่งปลูกสร้าง,37,0,1,หนองบัว,พัฒนานิคม,ลพบุรี,50000,ปลอดภาระผูกพัน,940880,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,940880,https://asset.led.go.th/PPKPicture/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B5%202567%20(S30)%20%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C/%E0%B8%A2-%E0%B8%A3-%E0%B8%A5/%E0%B8%A5%E0%B8%9E%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/%E0%B9%82%E0%B8%AB%E0%B8%A5%E0%B8%94/30-7-67(14-5-67)/%E0%B8%A3%E0%B8%B9%E0%B8%9B-%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88/34396p.jpg,https://asset.led.go.th/PPKPicture/งานปี 2567 (S30) วราภรณ์/ย-ร-ล/ลพบุรี/โหลด/30-7-67(14-5-67)/รูป-แผนที่/34396j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.113&law_suit_year=2564&deed_no=34396&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
50 - 1,ผบ.110/2564,40257,ที่ดินว่างเปล่า,50,0,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,5000,ปลอดการจำนอง,75000,2024-06-03,20240604,ขายได้,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,75000,https://asset.led.go.th/PPKPicture/2567/01-2567/25/40257p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/25/40257j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.110&law_suit_year=2564&deed_no=40257&addrno=-
50 - 1,ผบ.11584/2561,35321,ที่ดินว่างเปล่า,59,2,15,เกาะแก้ว,โคกสำโรง,ลพบุรี,50000,ปลอดภาระผูกพัน,500720,2024-06-03,20240611,-,"['20240521', '20240611', '20240702', '20240723', '20240813', '20240903']",2,0,500720,https://asset.led.go.th/PPKPicture/2567/02-2567/21/35321p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/21/35321j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.11584&law_suit_year=2561&deed_no=35321&addrno=-
50 - 1,ผบ.935/2565,5884,ที่ดินว่างเปล่า,0,2,0,ห้วยโป่ง,โคกสำโรง,ลพบุรี,25000,ปลอดภาระผูกพัน,350000,2024-06-03,20240618,ถอนการยึด,"['20240507', '20240528', '20240618', '20240709', '20240730', '20240820']",3,0,350000,https://asset.led.go.th/PPKPicture/2567/01-2567/31/5884p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/5884j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.935&law_suit_year=2565&deed_no=5884&addrno=-
50 - 1,ผบ.9365/2560,50984,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,0,คลองเกตุ,โคกสำโรง,ลพบุรี,5000,ปลอดการจำนอง,91040,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,91040,https://asset.led.go.th/PPKPicture/2567/04-2567/05/50984p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/05/50984j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.9365&law_suit_year=2560&deed_no=50984&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
50 - 1,ผบ.3520/2557,27182,ที่ดินว่างเปล่า,93.6,3,2,สะแกราบ,โคกสำโรง,ลพบุรี,10000,ปลอดการจำนอง,155168,2024-06-03,20240611,ถอนการยึด,"['20240409', '20240430', '20240521', '20240611', '20240702', '20240723']",4,0,155168,https://asset.led.go.th/PPKPicture/2566/12-2566/26/27182p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/27182j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3520&law_suit_year=2557&deed_no=27182&addrno=-
50 - 1,ผบ.133/2565,8961,ที่ดินว่างเปล่า,65,1,13,หนองม่วง,หนองม่วง,ลพบุรี,25000,ปลอดการจำนอง,402375,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,402375,https://asset.led.go.th/PPKPicture/2567/03-2567/22/8961p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/22/8961j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.133&law_suit_year=2565&deed_no=8961&addrno=-
50 - 1,ผบ.2924/2563,89907,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,0,กกโก,เมืองลพบุรี,ลพบุรี,25000,ปลอดการจำนอง,393600,2024-06-03,20240604,ขายได้,"['20240220', '20240312', '20240402', '20240423', '20240514', '20240604']",6,0,393600,https://asset.led.go.th/PPKPicture/2566/11-2566/22/89907p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/22/89907j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2924&law_suit_year=2563&deed_no=89907&addrno=131/101
50 - 1,ผบE.204/2566,6667,ที่ดินพร้อมสิ่งปลูกสร้าง,62,0,0,โคกสำโรง,โคกสำโรง (สระโบสถ์),ลพบุรี,50000,ปลอดภาระผูกพัน,523120,2024-06-03,20240618,ขายได้,"['20240305', '20240326', '20240412', '20240507', '20240528', '20240618']",6,0,523120,https://asset.led.go.th/PPKPicture/2566/12-2566/06/6667p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/06/6667j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.204&law_suit_year=2566&deed_no=6667&addrno=242
