sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
22 - 1,ผบ.2617/2562,66301,ที่ดินว่างเปล่า,50,0,0,บ้านพรุ,หาดใหญ่,สงขลา,10000,ปลอดการจำนอง,200000,2024-06-03,20240618,งดขาย,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,200000,https://asset.led.go.th/PPKPicture/2567/01-2567/31/66301p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/66301j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2617&law_suit_year=2562&deed_no=66301&addrno=-
22 - 1,ผบE.833/2565,18961,ที่ดินว่างเปล่า,40,3,6,คลองหรัง,นาหม่อม,สงขลา,150000,ปลอดการจำนอง,2055000,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,1438500,https://asset.led.go.th/PPKPicture/2566/11-2566/30/18961p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/18961j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.833&law_suit_year=2565&deed_no=18961&addrno=-
22 - 2,ผบE.833/2565,13771,ที่ดินว่างเปล่า,38,3,7,คลองหรัง,นาหม่อม,สงขลา,150000,ปลอดการจำนอง,2353500,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,1647450,https://asset.led.go.th/PPKPicture/2566/11-2566/30/13771-2p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/13771-2j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.833&law_suit_year=2565&deed_no=13771&addrno=-
22 - 2,ผบ.2617/2562,66302,ที่ดินว่างเปล่า,25,0,0,บ้านพรุ,หาดใหญ่,สงขลา,5000,ปลอดการจำนอง,100000,2024-06-03,20240618,งดขาย,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,100000,https://asset.led.go.th/PPKPicture/2567/01-2567/31/66302p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/66302j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2617&law_suit_year=2562&deed_no=66302&addrno=-
23 - 1,ผบE.611/2566,172954,ที่ดินพร้อมสิ่งปลูกสร้าง,27,0,0,ควนลัง,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,1690000,2024-06-03,20240611,ขายได้,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,1183000,https://asset.led.go.th/PPKPicture/2566/11-2566/30/172954p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/172954j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.611&law_suit_year=2566&deed_no=172954&addrno=%203
23 - 1,ผบE.4496/2566,273458,ที่ดินพร้อมสิ่งปลูกสร้าง,22.5,0,0,คลองแห,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,2268000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,2268000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/273458p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/273458j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4496&law_suit_year=2566&deed_no=273458&addrno=34/115
23 - 1,412/2557,279664,ที่ดินพร้อมสิ่งปลูกสร้าง,19,0,0,คอหงส์,หาดใหญ่,สงขลา,10000,การจำนองติดไป,2301600,2024-06-03,20240611,งดขาย,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,2301600,https://asset.led.go.th/PPKPicture/2566/10-2566/31/279664p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/279664j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=412&law_suit_year=2557&deed_no=279664&addrno=19
23 - 1,ผบ.2250/2559,88105,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,เขารูปช้าง,เมืองสงขลา,สงขลา,50000,การจำนองติดไป,1604000,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,1604000,https://asset.led.go.th/PPKPicture/2567/03-2567/29/88105p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/88105j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2250&law_suit_year=2559&deed_no=88105&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
23 - 1,ผบ.796/2562,16873,ที่ดินพร้อมสิ่งปลูกสร้าง,56.9,0,0,บ้านพรุ,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,1072950,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,1,965655,https://asset.led.go.th/PPKPicture/2567/01-2567/31/16873p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/16873j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.796&law_suit_year=2562&deed_no=16873&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
23 - 1,ผบ.719/2562,279723,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,บ้านพรุ,หาดใหญ่,สงขลา,10000,การจำนองติดไป,2025000,2024-06-03,20240604,งดขาย,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,2025000,https://asset.led.go.th/PPKPicture/2566/12-2566/28/279723p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/279723j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.719&law_suit_year=2562&deed_no=279723&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
24 - 1,ผบ.2867/2562,55221,ที่ดินพร้อมสิ่งปลูกสร้าง,34,0,0,วัดขนุน,สิงหนคร,สงขลา,10000,การจำนองติดไป,510000,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,1,459000,https://asset.led.go.th/PPKPicture/2567/01-2567/31/55221p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/55221.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2867&law_suit_year=2562&deed_no=55221&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
24 - 1,ผบ.4295/2563,112720,ที่ดินพร้อมสิ่งปลูกสร้าง,28,3,0,ทุ่งตำเสา,หาดใหญ่,สงขลา,50000,การจำนองติดไป,990720,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,990720,https://asset.led.go.th/PPKPicture/2567/03-2567/29/112720p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/112720j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4295&law_suit_year=2563&deed_no=112720&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
24 - 1,ผบ.1425/2558,16907,ที่ดินพร้อมสิ่งปลูกสร้าง,45,1,0,ระโนด,ระโนด,สงขลา,150000,การจำนองติดไป,1536600,2024-06-03,20240604,งดขาย,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,1536600,https://asset.led.go.th/PPKPicture/2566/12-2566/28/16907p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/16907j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1425&law_suit_year=2558&deed_no=16907&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
24 - 1,ผบ.3489/2563,19303,ที่ดินพร้อมสิ่งปลูกสร้าง,60,0,0,ท่าช้าง,บางกล่ำ,สงขลา,150000,ปลอดการจำนอง,2983840,2024-06-03,20240611,ขายได้,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,2983840,https://asset.led.go.th/PPKPicture/2566/10-2566/31/19303p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/19303j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3489&law_suit_year=2563&deed_no=19303&addrno=136/25
24 - 1,ผบ.293/2556,2161,ที่ดินพร้อมสิ่งปลูกสร้าง,50,0,0,เขารูปช้าง,เมืองสงขลา,สงขลา,150000,การจำนองติดไป,2856250,2024-06-03,20240618,ถอนการยึด,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,2856250,https://asset.led.go.th/PPKPicture/2567/02-2567/29/2161p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/2161j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.293&law_suit_year=2556&deed_no=2161&addrno=%2075
24 - 1,ผบE.1570/2565,56677,ที่ดินพร้อมสิ่งปลูกสร้าง,23.4,0,0,ควนลัง,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,2790000,2024-06-03,20240611,ขายได้,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,1952999,https://asset.led.go.th/PPKPicture/2566/11-2566/30/56677p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/56677j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1570&law_suit_year=2565&deed_no=56677&addrno=12
24 - 1,ผบ.293/2556,2162,ที่ดินพร้อมสิ่งปลูกสร้าง,50,0,0,เขารูปช้าง,เมืองสงขลา,สงขลา,150000,การจำนองติดไป,2856250,2024-06-03,20240618,ถอนการยึด,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,2856250,https://asset.led.go.th/PPKPicture/2567/02-2567/29/2161p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/2161j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.293&law_suit_year=2556&deed_no=2162&addrno=%2075
25 - 1,4809/2556,283446,ที่ดินพร้อมสิ่งปลูกสร้าง,28.1,0,0,ควนลัง,หาดใหญ่,สงขลา,25000,การจำนองติดไป,1314100,2024-06-03,20240618,ถอนการยึด,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,1314100,https://asset.led.go.th/PPKPicture/2567/01-2567/31/283446p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/283446j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=4809&law_suit_year=2556&deed_no=283446&addrno=149/4
25 - 1,ผบE.1880/2566,54443,ที่ดินพร้อมสิ่งปลูกสร้าง,38.1,0,0,หัวเขา,สิงหนคร,สงขลา,10000,การจำนองติดไป,1652280,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,1652280,https://asset.led.go.th/PPKPicture/2567/02-2567/29/54443p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/54443j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1880&law_suit_year=2566&deed_no=54443&addrno=197/41
25 - 1,ผบ.2280/2562,26769,ที่ดินพร้อมสิ่งปลูกสร้าง,75.3,2,0,สนามชัย,สทิงพระ,สงขลา,25000,การจำนองติดไป,865140,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,865140,https://asset.led.go.th/PPKPicture/2566/12-2566/28/26769p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/26769j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2280&law_suit_year=2562&deed_no=26769&addrno=13
25 - 1,ผบ.3024/2559,36768,ที่ดินพร้อมสิ่งปลูกสร้าง,81.5,0,0,บ่อตรุ,ระโนด,สงขลา,50000,ปลอดการจำนอง,684295,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,684295,https://asset.led.go.th/PPKPicture/2567/03-2567/29/36768p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/36768j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3024&law_suit_year=2559&deed_no=36768&addrno=16
25 - 1,ผบ.6346/2561,39779,ที่ดินพร้อมสิ่งปลูกสร้าง,22.2,0,0,บ่อยาง,เมืองสงขลา,สงขลา,10000,การจำนองติดไป,1702800,2024-06-03,20240611,ขายได้,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,1191960,https://asset.led.go.th/PPKPicture/2566/10-2566/31/39779p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/39779j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6346&law_suit_year=2561&deed_no=39779&addrno=3/1
25 - 1,ผบE.79/2564,"231863,231868",ห้องชุด,29.92,0,0,หาดใหญ่,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,1256640,2024-06-03,20240611,งดขาย,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,1256640,https://asset.led.go.th/PPKPicture/2566/11-2566/30/c1008p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/c1008j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.79&law_suit_year=2564&deed_no=231863,231868&addrno=1008"
26 - 1,2392/2562,173083,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,ควนลัง,หาดใหญ่,สงขลา,50000,ปลอดการจำนอง,836875,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,836875,https://asset.led.go.th/PPKPicture/2566/11-2566/30/173083p.jpg,,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=2392&law_suit_year=2562&deed_no=173083&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
26 - 1,ผบ.6896/2562,20833,ที่ดินพร้อมสิ่งปลูกสร้าง,31,0,0,ชิงโค,สิงหนคร,สงขลา,25000,ปลอดภาระผูกพัน,475000,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,332500,https://asset.led.go.th/PPKPicture/2566/10-2566/31/20833p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/20833j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6896&law_suit_year=2562&deed_no=20833&addrno=37/1
26 - 1,ผบ.10480/2562,11728,ที่ดินว่างเปล่า,21,1,1,ม่วงงาม,สิงหนคร,สงขลา,25000,ปลอดภาระผูกพัน,260500,2024-06-03,20240618,งดขาย,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,260500,https://asset.led.go.th/PPKPicture/2567/01-2567/31/11728p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/11728j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.10480&law_suit_year=2562&deed_no=11728&addrno=-
26 - 1,ผบE.2095/2564,21351,ที่ดินพร้อมสิ่งปลูกสร้าง,82.2,0,0,ท่าช้าง,บางกล่ำ,สงขลา,150000,ปลอดการจำนอง,1153320,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,1153320,https://asset.led.go.th/PPKPicture/2567/02-2567/29/21351p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/21351j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2095&law_suit_year=2564&deed_no=21351&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
26 - 1,ผบ.2634/2561,4632,ที่ดินพร้อมสิ่งปลูกสร้าง,18.4,0,0,หาดใหญ่,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,1600768,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,2,1280614,https://asset.led.go.th/PPKPicture/2566/12-2566/28/4632p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/4632j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2634&law_suit_year=2561&deed_no=4632&addrno=248/49
26 - 1,ผบ.300/2559,"269383,269385,269386",ห้องชุด,35.03,0,0,คลองแห,หาดใหญ่,สงขลา,10000,การจำนองติดไป,420360,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,420360,https://asset.led.go.th/PPKPicture/2567/03-2567/29/c21-407p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/c21-407j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.300&law_suit_year=2559&deed_no=269383,269385,269386&addrno=21/407"
26 - 1,2392/2562,173129,ที่ดินพร้อมสิ่งปลูกสร้าง,24.9,0,0,ควนลัง,หาดใหญ่,สงขลา,50000,ปลอดการจำนอง,836875,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,836875,https://asset.led.go.th/PPKPicture/2566/11-2566/30/173129p.jpg,,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=2392&law_suit_year=2562&deed_no=173129&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
27 - 1,พ.317/2561,"20686, 80392, 80393, 80394, 80395, 80396, 80397, 80398",ห้องชุด,30.1,0,0,คอหงส์,หาดใหญ่,สงขลา,25000,การจำนองติดไป,1354500,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,0,1354500,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c9-781p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c9-781j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.317&law_suit_year=2561&deed_no=20686,%2080392,%2080393,%2080394,%2080395,%2080396,%2080397,%2080398&addrno=9/781"
27 - 1,ผบ.1772/2563,50746,ที่ดินพร้อมสิ่งปลูกสร้าง,49.7,0,0,คูหาใต้,รัตภูมิ,สงขลา,10000,การจำนองติดไป,6424100,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,6424100,https://asset.led.go.th/PPKPicture/2567/02-2567/29/50746p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/50746j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1772&law_suit_year=2563&deed_no=50746&addrno=-
27 - 1,ผบ.4150/2562,102358,ที่ดินว่างเปล่า,75,0,0,เกาะแต้ว,เมืองสงขลา,สงขลา,3000,ปลอดภาระผูกพัน,52500,2024-06-03,20240618,งดขาย,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,52500,https://asset.led.go.th/PPKPicture/2567/01-2567/31/102358p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/102358j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4150&law_suit_year=2562&deed_no=102358&addrno=-
27 - 1,ผบ.10429/2561,47471,ที่ดินว่างเปล่า,34,0,0,ทุ่งหวัง,เมืองสงขลา,สงขลา,10000,ปลอดภาระผูกพัน,102000,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,71400,https://asset.led.go.th/PPKPicture/2566/11-2566/30/47471p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/47471j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.10429&law_suit_year=2561&deed_no=47471&addrno=-
27 - 1,ผบE.273/2565,39594,ที่ดินว่างเปล่า,24,1,0,บ่อตรุ,ระโนด,สงขลา,10000,ปลอดภาระผูกพัน,126480,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,88536,https://asset.led.go.th/PPKPicture/2566/10-2566/31/39594p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/39594j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.273&law_suit_year=2565&deed_no=39594&addrno=-
27 - 1,ผบ.5952/2561,29916,ที่ดินพร้อมสิ่งปลูกสร้าง,26.3,0,0,ท่าช้าง,บางกล่ำ,สงขลา,10000,การจำนองติดไป,827450,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,827450,https://asset.led.go.th/PPKPicture/2567/03-2567/29/29916p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/29916j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5952&law_suit_year=2561&deed_no=29916&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
27 - 1,ผบ.1772/2563,50862,ที่ดินพร้อมสิ่งปลูกสร้าง,50.8,0,2,คูหาใต้,รัตภูมิ,สงขลา,10000,การจำนองติดไป,6424100,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,6424100,https://asset.led.go.th/PPKPicture/2567/02-2567/29/50862p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/50746j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1772&law_suit_year=2563&deed_no=50862&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
28 - 1,ผบ.23/2556,24322,ที่ดินว่างเปล่า,50,0,0,ท่าช้าง,บางกล่ำ,สงขลา,5000,ปลอดภาระผูกพัน,100000,2024-06-03,20240604,-,"['20240423', '20240514', '20240604', '20240625', '20240716', '20240806']",3,2,80000,https://asset.led.go.th/PPKPicture/2566/12-2566/28/24322p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/24322j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.23&law_suit_year=2556&deed_no=24322&addrno=-
28 - 1,มE.103/2565,279543,ที่ดินพร้อมสิ่งปลูกสร้าง,77.9,0,0,บ้านพรุ,หาดใหญ่,สงขลา,25000,การจำนองติดไป,3448500,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,2413950,https://asset.led.go.th/PPKPicture/2566/10-2566/31/279543p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/31/279543j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1E.103&law_suit_year=2565&deed_no=279543&addrno=120/14
28 - 1,ผบ.4493/2557,262096,ที่ดินว่างเปล่า,51.6,1,0,คูเต่า,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,234980,2024-06-03,20240611,ขายได้,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,1,211482,https://asset.led.go.th/PPKPicture/2566/11-2566/30/262096p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/262096j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4493&law_suit_year=2557&deed_no=262096&addrno=-
28 - 1,ผบ.1423/2556,8565,ที่ดินพร้อมสิ่งปลูกสร้าง,42,2,0,วัดจันทร์,สทิงพระ,สงขลา,25000,การจำนองติดไป,1085550,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,1085550,https://asset.led.go.th/PPKPicture/2567/01-2567/31/8565p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/8565j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1423&law_suit_year=2556&deed_no=8565&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
28 - 1,ผบ.3250/2560,202268,ที่ดินพร้อมสิ่งปลูกสร้าง,84.1,0,0,คูเต่า,หาดใหญ่,สงขลา,50000,การจำนองติดไป,999390,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,999390,https://asset.led.go.th/PPKPicture/2567/02-2567/29/202268p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/202268j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3250&law_suit_year=2560&deed_no=202268&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
28 - 1,35/2560,223804,ที่ดินพร้อมสิ่งปลูกสร้าง,21.4,0,0,บ้านพรุ,หาดใหญ่,สงขลา,150000,ปลอดการจำนอง,2200000,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,2200000,https://asset.led.go.th/PPKPicture/2567/03-2567/29/223804p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/223804j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=35&law_suit_year=2560&deed_no=223804&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
29 - 1,ผบE.598/2564,1375,ที่ดินว่างเปล่า,45,0,0,สทิงหม้อ,สิงหนคร,สงขลา,10000,ปลอดภาระผูกพัน,135000,2024-06-03,20240618,ถอนการยึด,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,135000,https://asset.led.go.th/PPKPicture/2567/01-2567/31/1375p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/31/1375j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.598&law_suit_year=2564&deed_no=1375&addrno=-
29 - 1,ผบ.4273/2563,1172,ที่ดินพร้อมสิ่งปลูกสร้าง,61,2,0,จะทิ้งพระ,สทิงพระ,สงขลา,50000,ปลอดภาระผูกพัน,540000,2024-06-03,20240611,งดขาย,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,540000,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1172p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1172j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4273&law_suit_year=2563&deed_no=1172&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
29 - 1,ผบ.1745/2562,10945,ที่ดินว่างเปล่า,13,1,3,ชุมพล,สทิงพระ,สงขลา,10000,ปลอดภาระผูกพัน,196950,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,196950,https://asset.led.go.th/PPKPicture/2567/03-2567/29/10945p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/10945j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1745&law_suit_year=2562&deed_no=10945&addrno=-
