sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
91 - 1,ผบE.743/2566,80710,ที่ดินพร้อมสิ่งปลูกสร้าง,21.4,0,0,แคราย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1065160,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,1065160,https://asset.led.go.th/PPKPicture/2567/04-2567/30/80710p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/80710j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.743&law_suit_year=2566&deed_no=80710&addrno=174/210
91 - 1,มย.21/2566,1124,ที่ดินว่างเปล่า,15.2,1,7,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,4227040,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,4227040,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1124p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1124j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.21&law_suit_year=2566&deed_no=1124&addrno=-
91 - 1,ผบ.275/2560,166714,ที่ดินพร้อมสิ่งปลูกสร้าง,27.4,0,0,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,25000,การจำนองติดไป,1077000,2024-06-03,20240619,-,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,3,753900,https://asset.led.go.th/PPKPicture/2566/12-2566/28/166714p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/166714j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.275&law_suit_year=2560&deed_no=166714&addrno=159/337
92 - 1,ผบ.290/2566,59330,ที่ดินพร้อมสิ่งปลูกสร้าง,99,0,0,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,3736248,2024-06-03,20240612,-,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,3,2615373,https://asset.led.go.th/PPKPicture/2566/11-2566/30/59330p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/59330j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.290&law_suit_year=2566&deed_no=59330&addrno=24/48
92 - 1,ผบ.575/2566,50912,ที่ดินพร้อมสิ่งปลูกสร้าง,21.2,0,0,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,150000,ปลอดการจำนอง,1540766,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,2,1232612,https://asset.led.go.th/PPKPicture/2566/12-2566/28/50912p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/50912j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.575&law_suit_year=2566&deed_no=50912&addrno=111/104
92 - 1,ผบ.2182/2559,42672,ที่ดินพร้อมสิ่งปลูกสร้าง,49,1,0,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดภาระผูกพัน,2056744,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,2056744,https://asset.led.go.th/PPKPicture/2567/04-2567/30/42672p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/42672j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2182&law_suit_year=2559&deed_no=42672&addrno=84/3
92 - 1,ผบE.2704/2565,42953,ที่ดินพร้อมสิ่งปลูกสร้าง,36,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1312680,2024-06-03,20240605,ขายได้,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1312680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/42953p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/42953j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2704&law_suit_year=2565&deed_no=42953&addrno=183/47
92 - 1,946/2559,6966,ที่ดินพร้อมสิ่งปลูกสร้าง,67.8,1,0,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,3642959,2024-06-03,20240619,งดขาย,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,3642959,https://asset.led.go.th/PPKPicture/2567/02-2567/29/6966p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/6966j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=946&law_suit_year=2559&deed_no=6966&addrno=3/1
93 - 1,ผบE.3222/2565,19595,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1328768,2024-06-03,20240619,ถอนการยึด,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1328768,https://asset.led.go.th/PPKPicture/2566/12-2566/28/19595p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/19595j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3222&law_suit_year=2565&deed_no=19595&addrno=129/135
93 - 1,ผบE.1721/2563,81310,ที่ดินพร้อมสิ่งปลูกสร้าง,67.3,0,0,บางยาง,กระทุ่มแบน,สมุทรสาคร,250000,ปลอดการจำนอง,3057472,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,2,2445977,https://asset.led.go.th/PPKPicture/2566/11-2566/30/81310p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/81310j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1721&law_suit_year=2563&deed_no=81310&addrno=81/11
93 - 1,ผบE.106/2566,87789,ที่ดินพร้อมสิ่งปลูกสร้าง,21,0,0,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,250000,ปลอดการจำนอง,1488480,2024-06-03,20240619,งดขาย,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1488480,https://asset.led.go.th/PPKPicture/2567/02-2567/29/87789p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/87789j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.106&law_suit_year=2566&deed_no=87789&addrno=211/85
93 - 1,ผบ.1048/2558,16275,ที่ดินพร้อมสิ่งปลูกสร้าง,19.9,0,0,คลองมะเดื่อ(คลองกระทุ่มแบน),กระทุ่มแบน,สมุทรสาคร,50000,การจำนองติดไป,844830,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,844830,https://asset.led.go.th/PPKPicture/2567/01-2567/30/16275p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/16275j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1048&law_suit_year=2558&deed_no=16275&addrno=22/31
93 - 1,ผบ.1229/2560,30155,ที่ดินพร้อมสิ่งปลูกสร้าง,57.2,0,0,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,4557540,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,4557540,https://asset.led.go.th/PPKPicture/2567/04-2567/30/30155p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/30155j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1229&law_suit_year=2560&deed_no=30155&addrno=165/60
93 - 1,ผบ.528/2560,110313,ที่ดินพร้อมสิ่งปลูกสร้าง,86.5,1,0,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,500000,ปลอดการจำนอง,6377800,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,6377800,https://asset.led.go.th/PPKPicture/2567/03-2567/29/110313p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/110313j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.528&law_suit_year=2560&deed_no=110313&addrno=78/10
93 - 1,ผบ.1229/2560,27387,ที่ดินพร้อมสิ่งปลูกสร้าง,57.1,0,0,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,4557540,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,4557540,https://asset.led.go.th/PPKPicture/2567/04-2567/30/30155p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/30155j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1229&law_suit_year=2560&deed_no=27387&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
93 - 1,ผบ.1229/2560,27391,ที่ดินพร้อมสิ่งปลูกสร้าง,57.1,0,0,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,4557540,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,4557540,https://asset.led.go.th/PPKPicture/2567/04-2567/30/30155p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/30155j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1229&law_suit_year=2560&deed_no=27391&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
94 - 1,พ.398/2565,91695,ที่ดินพร้อมสิ่งปลูกสร้าง,90.7,0,1,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,500000,ปลอดการจำนอง,7063700,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,7063700,https://asset.led.go.th/PPKPicture/2567/03-2567/29/91695p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/91695j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.398&law_suit_year=2565&deed_no=91695&addrno=111/25
94 - 1,ผบ.1196/2562,117536,ที่ดินพร้อมสิ่งปลูกสร้าง,50.6,0,0,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,3477492,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,1,3129742,https://asset.led.go.th/PPKPicture/2567/01-2567/30/117536p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/117536j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1196&law_suit_year=2562&deed_no=117536&addrno=199/9
94 - 1,ผบE.1261/2564,"112365 , 112368",ห้องชุด,32.2,0,0,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,25000,การจำนองติดไป,399280,2024-06-03,20240619,-,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,3,279496,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c132-22p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c132-22j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1261&law_suit_year=2564&deed_no=112365%20,%20112368&addrno=132/22"
94 - 1,ผบE.2610/2564,37392,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,300000,ปลอดการจำนอง,2064096,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,1,1857686,https://asset.led.go.th/PPKPicture/2567/02-2567/29/37392p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/37392j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2610&law_suit_year=2564&deed_no=37392&addrno=88/68
94 - 1,ผบE.233/2564,126835,ที่ดินพร้อมสิ่งปลูกสร้าง,65.9,0,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,3085462,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,3085462,https://asset.led.go.th/PPKPicture/2567/04-2567/30/126835p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/126835j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.233&law_suit_year=2564&deed_no=126835&addrno=5/290
94 - 1,2300/2560,79661,ที่ดินว่างเปล่า,0,0,3,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,6856410,2024-06-03,20240612,งดขาย,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,6856410,https://asset.led.go.th/PPKPicture/2566/11-2566/30/79661p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/79661j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=2300&law_suit_year=2560&deed_no=79661&addrno=-
94 - 1,2300/2560,102704,ที่ดินพร้อมสิ่งปลูกสร้าง,75.7,1,1,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,6856410,2024-06-03,20240612,งดขาย,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,6856410,https://asset.led.go.th/PPKPicture/2566/11-2566/30/102704p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/102704j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=2300&law_suit_year=2560&deed_no=102704&addrno=55/6
94 - 1,ผบE.2610/2564,37391,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,300000,ปลอดการจำนอง,2064096,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,1,1857686,https://asset.led.go.th/PPKPicture/2567/02-2567/29/37391p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/37391j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2610&law_suit_year=2564&deed_no=37391&addrno=88/69
95 - 1,มย.3/2565,5636,ที่ดินพร้อมสิ่งปลูกสร้าง,16.2,0,0,คลองมะเดื่อ(คลองกระทุ่มแบน),กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1943440,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1943440,https://asset.led.go.th/PPKPicture/2567/01-2567/30/5636p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/5636j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2565&deed_no=5636&addrno=310/82
95 - 1,ผบ.2660/2563,61094,ที่ดินพร้อมสิ่งปลูกสร้าง,53.6,0,0,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,250000,ปลอดการจำนอง,3236732,2024-06-03,20240612,-,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,3,2265712,https://asset.led.go.th/PPKPicture/2566/11-2566/30/61094p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/61094j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2660&law_suit_year=2563&deed_no=61094&addrno=309/174
95 - 1,ผบ.865/2559,102493,ที่ดินพร้อมสิ่งปลูกสร้าง,6.8,2,0,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,500000,ปลอดการจำนอง,6043148,2024-06-03,20240619,งดขาย,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,6043148,https://asset.led.go.th/PPKPicture/2567/02-2567/29/102493p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/102493j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.865&law_suit_year=2559&deed_no=102493&addrno=181/4,181/5"
95 - 1,ผบ.6869/2562,21252,ที่ดินพร้อมสิ่งปลูกสร้าง,20,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1222544,2024-06-03,20240619,ขายได้,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1222544,https://asset.led.go.th/PPKPicture/2566/12-2566/28/21252p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/21252j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6869&law_suit_year=2562&deed_no=21252&addrno=90/188
95 - 1,ผบ.660/2564,114763,ที่ดินพร้อมสิ่งปลูกสร้าง,36.5,1,0,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,1000000,ปลอดการจำนอง,15720000,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,15720000,https://asset.led.go.th/PPKPicture/2567/03-2567/29/114763p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/114763j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.660&law_suit_year=2564&deed_no=114763&addrno=96/37
95 - 2,มย.3/2565,5637,ที่ดินพร้อมสิ่งปลูกสร้าง,16.2,0,0,คลองมะเดื่อ(คลองกระทุ่มแบน),กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1943440,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1943440,https://asset.led.go.th/PPKPicture/2567/01-2567/30/5637p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/5637j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2565&deed_no=5637&addrno=310/81
95 - 3,มย.3/2565,33217,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,คลองมะเดื่อ(คลองกระทุ่มแบน),กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1613440,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,1290752,https://asset.led.go.th/PPKPicture/2567/01-2567/30/33217p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/33217j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2565&deed_no=33217&addrno=310/107
95 - 4,มย.3/2565,33218,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,คลองมะเดื่อ(คลองกระทุ่มแบน),กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1613440,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,1290752,https://asset.led.go.th/PPKPicture/2567/01-2567/30/33218p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/33218j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2565&deed_no=33218&addrno=310/108
95 - 5,มย.3/2565,102069,ที่ดินพร้อมสิ่งปลูกสร้าง,48,1,0,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,1000000,ปลอดการจำนอง,11127038,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,11127038,https://asset.led.go.th/PPKPicture/2567/01-2567/30/102069p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/102069j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2565&deed_no=102069&addrno=233/83
96 - 1,ผบE.5317/2565,74851,ที่ดินพร้อมสิ่งปลูกสร้าง,71,0,0,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,250000,ปลอดการจำนอง,3088640,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,2470912,https://asset.led.go.th/PPKPicture/2567/01-2567/30/74851p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/74851j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5317&law_suit_year=2565&deed_no=74851&addrno=169/52
96 - 1,ผบE.5606/2565,75067,ที่ดินพร้อมสิ่งปลูกสร้าง,80.1,0,0,แคราย,กระทุ่มแบน,สมุทรสาคร,250000,ปลอดการจำนอง,3372700,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,3372700,https://asset.led.go.th/PPKPicture/2567/04-2567/30/75067p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/75067j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5606&law_suit_year=2565&deed_no=75067&addrno=169/240
96 - 1,พ.1140/2565,41024,ที่ดินพร้อมสิ่งปลูกสร้าง,27,0,18,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,1000000,ปลอดภาระผูกพัน,12971042,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,12971042,https://asset.led.go.th/PPKPicture/2567/03-2567/29/41024p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/41024j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1140&law_suit_year=2565&deed_no=41024&addrno=47/4
96 - 1,พ.763/2566,102335,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,1,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,500000,ปลอดการจำนอง,6696347,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,6696347,https://asset.led.go.th/PPKPicture/2567/02-2567/29/102335p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/102335j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.763&law_suit_year=2566&deed_no=102335&addrno=96/15
96 - 1,ผบE.2280/2564,"74674,74757",ห้องชุด,28.8,0,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,150000,ปลอดการจำนอง,1270080,2024-06-03,20240619,-,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,3,889056,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c250-29p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/c250-29j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2280&law_suit_year=2564&deed_no=74674,74757&addrno=250/29"
96 - 1,ผบ.497/2565,54027,ที่ดินพร้อมสิ่งปลูกสร้าง,45.2,0,0,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,300000,ปลอดการจำนอง,2331280,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,1,2098152,https://asset.led.go.th/PPKPicture/2566/11-2566/30/54027p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/54027j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.497&law_suit_year=2565&deed_no=54027&addrno=35/46
97 - 1,ผบE.1370/2566,130072,ที่ดินพร้อมสิ่งปลูกสร้าง,22.9,0,0,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,25000,การจำนองติดไป,1679904,2024-06-03,20240619,-,"['20240327', '20240417', '20240508', '20240529', '20240619', '20240710']",5,3,1175932,https://asset.led.go.th/PPKPicture/2566/12-2566/28/130072p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/28/130072j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1370&law_suit_year=2566&deed_no=130072&addrno=99/242%20%C1.5
97 - 1,พE.133/2566,28161,ที่ดินพร้อมสิ่งปลูกสร้าง,70,1,0,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,500000,ปลอดการจำนอง,6489000,2024-06-03,20240619,ขายได้,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,6489000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/28161p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/28161j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BEE.133&law_suit_year=2566&deed_no=28161&addrno=129/590
97 - 1,ผบE.917/2565,58488,ที่ดินว่างเปล่า,40,2,4,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,1000000,ปลอดภาระผูกพัน,11500000,2024-06-03,20240626,-,"['20240626', '20240717', '20240807', '20240828', '20240918', '20241009']",1,0,11500000,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58488p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/58488j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.917&law_suit_year=2565&deed_no=58488&addrno=-
97 - 1,ผบ.1824/2561,20307,ที่ดินพร้อมสิ่งปลูกสร้าง,1,2,0,บ้านแพ้ว,บ้านแพ้ว,สมุทรสาคร,250000,ปลอดการจำนอง,6664614,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,2,5331691,https://asset.led.go.th/PPKPicture/2567/01-2567/30/20307p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/20307j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1824&law_suit_year=2561&deed_no=20307&addrno=15/3
97 - 1,ผบ.492/2565,52160,ที่ดินพร้อมสิ่งปลูกสร้าง,3,0,1,นาโคก,เมืองสมุทรสาคร,สมุทรสาคร,500000,ปลอดการจำนอง,5846187,2024-06-03,20240612,ถอนการยึด,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,5846187,https://asset.led.go.th/PPKPicture/2566/11-2566/30/52160p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/52160j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.492&law_suit_year=2565&deed_no=52160&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
97 - 1,ผบ.511/2560,156053,ที่ดินพร้อมสิ่งปลูกสร้าง,59,0,0,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,250000,ปลอดการจำนอง,3346095,2024-06-03,20240724,-,"['20240724', '20240814', '20240904', '20240925', '20241016', '20241106']",1,0,3346095,https://asset.led.go.th/PPKPicture/2567/04-2567/30/156053p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/156053j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.511&law_suit_year=2560&deed_no=156053&addrno=98/243
